Iteration ,Eigenvalue, Projected Residual,Calculation Time,Step Size
0,-108.748619006,3.83252798015e-05,25.787472,34.6018646155
1,-108.748975426,0.00127831758612,61.633547,7.45164732125
2,-108.7500209,0.00238863073676,137.965017,6.30010542731
3,-108.753727912,0.00415039109251,309.475546,7.33824700907
4,-108.763578288,0.00599378508435,500.450528,9.27362214747
5,-108.775801495,0.00686069449301,692.144068,10.6105132532
6,-108.782583223,0.00665184922261,882.791385,10.9987919766
7,-108.78693747,0.0085157599898,1072.282058,5.8289802128
8,-108.791381081,0.00770844102467,1261.421549,8.5424617965
9,-108.798275031,0.00776603530339,1466.950838,3.2
10,-108.800852673,0.00596222099504,1655.851256,6.60979824232
11,-108.806516622,0.00815155134888,1845.350121,5.8927358159
12,-108.806586981,0.00662968231521,2034.704196,6.96146948088
13,-108.810128662,0.00901186464838,2224.52616,3.99182448154
14,-108.811346571,0.00720901473288,2414.897644,5.28325154225
15,-108.818039027,0.00789817086632,2621.792235,2.56
16,-108.818049624,0.00465422899968,2810.592214,4.72049756313
17,-108.821642348,0.00660725140091,2999.839019,3.36308196047
18,-108.823412739,0.00489521162392,3189.27966,4.1474730191
19,-108.824566813,0.00373914069339,3377.676301,5.80460660047
20,-108.825570702,0.00389300056249,3567.159338,2.87292002054
21,-108.82629943,0.00257029130234,3756.331714,4.6446889901
22,-108.826844398,0.00240012875548,3945.592604,3.84666471959
23,-108.827289657,0.00207249739669,4134.926546,3.32114682366
24,-108.827616295,0.00163374062792,4324.333342,3.73140378013
